,uid,iid,rating
26836,htiVdsiY_rBmJc65aZ3YAA,zbbQdTc22S9ROibEimKHAw,4.0
26837,Ug3rqe3jERMYyvm-1w95gg,csp7yhSDFkjdEKKGG7n6NA,4.0
26838,Z4_0ltazq2qqQLCBxBEKmA,gG9z6zr_49LocyCTvSFg0w,4.0
26839,2RoF34XLkjVmW2Ffpeio_w,6Pbrq60mA56WQU7SENbG0g,5.0
26840,X7IrHlZnjjTmzC3kB-nafw,q_Oe5sLa138EA-AY6nggeQ,4.0
26841,AJQTXsWoOMZRmDIbRUZ4Ag,jZUizCQ4nRmyovBeuUniGQ,3.0
26842,v9FT1O5vdOHlzOYpyc-Y2w,YAJzBGvqT3dT_qAg6u8E1A,5.0
26843,QbFTdA-NXmK3PJxgK-DVdg,L8rJht4Jw_BuR8gsckEWYg,2.0
26844,psj0dBCMOK8NMmu_g5XF_g,6hZgMg9rnDCC0RBVRlkZwQ,4.0
26845,i9d0lbfpNXe38WV8W5FyKQ,HDv-KchmLSlRr5MXxRkNqQ,4.0
26846,2Azmvs-e0VHEPp1RNhF-jg,zMnojW6x-1-nVu0uCd60Ew,5.0
26847,nW_b3756C3NadJlQLpfrAQ,MTCyh5VqkKp1LIvfeI-TTg,2.0
26848,7eA_OmEgHqozL1JingG2dw,L_X5eAd4moE40AsX6Havhg,4.0
26849,uEI9C0dqWUazyl_6_BQpcg,9S7RUjzkdpU4MDxUxkvLvg,1.0
26850,hWDybu_KvYLSdEFzGrniTw,9BBWtaSvsootDkKTVBgv_A,3.0
26851,3POarab4-39mm34o2FXxbg,YXa0A7aXV9wWNR0qJVVSDg,4.0
26852,1BUYiN95XKO3c4NzrV9O0Q,YWm5z2mu-C-pUuL86fcFxQ,5.0
26853,5_5IBQcoUtTe2sLIIY99eQ,WQlDFDF6C_QHVmbw_wYiyA,1.0
26854,URdlZNULs7Q9QPkK9ZxRdQ,67IWr5jwskv0-RwWAhkTaA,5.0
26855,cEnN_26ZLSXtHIwVfiDMqg,sJpl9ufYT87UWhtW-5UkmQ,3.0
26856,j1-2jDeSpyn20bFI-LcYmQ,Z72kvXsHfQgJNIwsfSOrbQ,4.0
26857,_bWkbDmhgFURzQ6VsULgtQ,rb4d1_OtpVD91J5NDp4Y3w,5.0
26858,D0NK_--2_QUMMrHIsEMrTg,MTCyh5VqkKp1LIvfeI-TTg,4.0
26859,OT3q21JZls-MV7Wv0d4bwQ,-I27yVw2x_-31_OOMSH02w,4.0
26860,nlUsa2dXFezgDeOK4lh98w,E3BTs8yFlVbZd20TknY00A,5.0
26861,411MfS_Bl8E2A8NiG8CIbQ,QFqtVX-lyZQgVHQrG-dhlg,2.0
26862,N-9VZPg1XI2vQvL3Fbw-Kg,WxtjFPaPK1WGBHGQhq2bBA,4.0
26863,EJszEuYW8Iphw4b88SwWHw,xtI0IrtdusfRNhr91Gvw8Q,4.0
26864,kubvG_gBWpg2UQD34BHfrA,ObcMSGc1uotvpnwydoStIg,4.0
26865,zvFeFboNMXqes2x5yqxpYw,D2ojX9bvE0_-aIj9BhdZZA,4.0
26866,jMKcvtQn8RVSyXSt2G2iAw,WbJ1LRQdOuYYlRLyTkuuxw,4.0
26867,oN2fGvfIYzJNsDwC4P-L1A,0LPVkxZ-Ab9Jx6_ytA-Yew,4.0
26868,eN12VACxEYX7OsPRz_yzVA,bQPMEI9yMakI4GD2jVS9jw,2.0
26869,hm3L4n5DUotxRCWPxVWk_A,mC39IrCp36QIVFRZIw9PTQ,5.0
26870,5aEtVEtCBLIX4tEuX1i3Hw,MTCyh5VqkKp1LIvfeI-TTg,4.0
26871,Wn5CYZ_kfLRm2U0VwIkHvg,wDfz8ap9xWzj46mtNDcT9A,4.0
26872,4jctgjQPheMcaRwheqrgwg,2um9bzTSvD3f2tkdBoA38g,3.0
26873,Vwwp4QxVhmP7uNJz4pdkDA,3PsmvwxetLz1Tzb-6mNhgA,2.0
26874,QEpNF4Hag6_W9Stc-1Frvg,R1jJQi2yR44D_2ileqr8kA,4.0
26875,Gy9q0nYxxTB-or0oMh7-ig,aBLx9JlAMq_AuW6VAImSwg,5.0
26876,qRNBKh8oj0PZXnkaOxIG9Q,_5UAFrD3EDgJO1aZgRxH7w,5.0
26877,MoRLfGGd1wYmgFXFFnCaqw,1_jvFRQjcRVfd9LdOLvI8A,4.0
26878,-qipfW98xpebkRQdcA-qeA,aBLx9JlAMq_AuW6VAImSwg,3.0
26879,_Ie2aK8FFdl5rAqTpP36rA,DyOzNIeXUksPNLXYHnB-oQ,5.0
26880,Jm67TDhh8t1VHPACeORuOg,yWUBX9Pe6pzh1PjVj04UmQ,4.0
26881,-M6lYS0AWdzrZUsGDGXZjA,m9x3lP68vCe9EOB7EcA1lg,4.0
26882,SBi0TYUSIrct8WSTyK6DFg,bKKVa2WXYnMTtiUPd3sV7Q,4.0
26883,DJeIWg2S6b2o6LULhl1biA,5hYLxV7F8HJPk3ZUkbXH8A,5.0
26884,m-2KR6qlnAwsPiK9l2C6kw,h6f3QbR0n0fpS2Tu9MJJTw,2.0
26885,SAA1koSAibJNNwtp2jE0aw,LxgronMsFYjxIfRojmVdYw,4.0
26886,oIqlLQ773ySoRqtVQy0WZA,EvPp-4ALV0MQQpOAAybMAQ,3.0
26887,8zpZLEWweD0Tp6wLTzlZsQ,BXiB8DKi1nRmdyn39QjxQA,2.0
26888,TiH_37eucax-t2xT9joJSg,MtvN8vMiKcLkkz_tCvBx3g,2.0
26889,h5dv4Ac3SV_5He5U4VIXNg,K8-LLbISfbE9ObRcshKFpg,5.0
26890,IdD1Z_PMqF0zUn3uZWSeAg,gI6rLFU0jwO-wHEsl__5QQ,3.0
26891,k3coNhQlMq2_Mvw6pSUahw,UzsXZoePcmt6RWo00qNNAw,5.0
26892,Z7pFsGpIyLzMTZsXjTFF1A,vBNM4NEBuO66Hk5yO797eA,4.0
26893,Tbtwg1yUebLGln06qmXcgA,gfhWUixZ4MmEAC1DtTsodA,2.0
26894,FzYglBjgVyxgkQpsIPVzHA,Qh8EERpaVfgYRCnvxCtk7g,3.0
26895,5CgjjDAic2-FAvCtiHpytA,LlSehKBi-vx0TE5x2Q4R_w,4.0
26896,RBNPf_GF8dWlWPxWvkyJXw,tS6duyMHvqhW0J5_3RLgPg,5.0
26897,YvtdWFAQN0GT4OCE0aKdjQ,Y3vtXQz3zPc5AVyUAsAj5Q,5.0
26898,4xMsU0afZo8-yfZEv00kZw,RVQE2Z2uky4c0-njFQO66g,1.0
26899,FpBixbQT_ZQcQL06JKYPnA,buacGSEw8yLGJo8g-i02wg,4.0
26900,C-bX7XJMO6YcV5ZiDJ_h9w,oZuoM7yKE6xKGpjLkUiw6w,4.0
26901,tZCV-eSHwiROXb8IkDkY-Q,OiutT-PHcZd6y2cEJ_yEVw,4.0
26902,f0jZg60LMW7yYkO8zLqKGg,FTKxYJj7d5u3GiEHG5cQSQ,1.0
26903,S3WEyscGeMGW4xTqJHEZ_w,NwWYSYGHFyHQMmsXu0SiYA,4.0
26904,1P9BpFZ_d3PGCdytDTYJCw,bZtukyhyV1oVmUU3yRBPbQ,4.0
26905,sc9PO_8iLIkv1yER0SSAiw,qe1cIDQ0ofi7c0PFp7gPvw,3.0
26906,P14bqC_Ynbp8O3tLePRKSw,mqUgobkWrQgfYo3ri1foVA,4.0
26907,qIXjQ0unuX4uvLRphexBYA,01fuY2NNscttoTxOYbuZXw,4.0
26908,rg27kevjfDBXl6C-xFdZbw,gn9cc6-VLuCClqkWCtNcpg,4.0
26909,Wt-dSc-L33pKiQ4mdZv3nQ,DNfia9ds6fexTr5XtAw6TA,1.0
26910,mHwgNPX-G4r__2tof1G7Jw,CgCkOG9Z5gCO3fgq-ficpQ,4.0
26911,fjPKSFoDZhk3lg59N35Jbw,cabOEjEmUdFjDwe67HpXkA,5.0
26912,Cl2pyB8mWn3RCMV5nQacCA,77UgkEWSP39EHE8B_41hPA,3.0
26913,BPj8EY0XTXxhOq_OnEtsjQ,U0A_qJiXaz3z--Hsjgw3Zw,3.0
26914,u3jxc4tganry_qX3zwGUIA,I4c6K29bATfpMaM6uViLRQ,5.0
26915,xtH_bkYt0Wm--RO6wkl-MA,rb4d1_OtpVD91J5NDp4Y3w,5.0
26916,ko7Iz4D33eSRlmvgKOIfYg,b8fEuQPrf383f6pzdm8-1w,3.0
26917,e-QpnIT8NIwEld_1Ha8w0g,ur3FZlizds6D73-1YOCtxA,1.0
26918,B7_ARdKo_GT-gjCSRGErXA,LQI8R7yYXmWzWKd7wLCf2Q,4.0
26919,FUGoWN4fs5jeSxOqN_NVzQ,sS2IKdaUne_8QwiAl6iyfg,5.0
26920,0Kcmnqs1j5JDGuA2pn3TJQ,h8cJUgjj9KxxJoj62fHWRA,5.0
26921,U71g1EIo1jLvJLj1xoj3zA,u75PzfSOCGvXi5vqtx9DWQ,4.0
26922,_1RaQP17a84MxhLx516qEg,VeFqptSzekFAc3FZOpi81Q,5.0
26923,as8vRGlegmSVkjvLFzFFKA,9k0kY4_NNu66MHYiruokjQ,2.0
26924,CN6FSf3MwmYtqxDCef69hw,ZCXjNG1EBFiKKMtR9DOTGg,1.0
26925,s1zq4svH2CkArtmQcI2Ecw,SEEy7DKuVbgw4Rai2BqEEQ,5.0
26926,_hNLwpzJlhwLLsg9lprSCg,iukFCvaofikgrnF6epSZEw,4.0
26927,FabyhHrPQ9uUGcu7aucZeg,UFVy-8WC7pDzvBUzOvdwzA,5.0
26928,KsK2VrCDys9hzpT5JMkkNw,_-OBx0-ReIMrPOmaReB8-Q,3.0
26929,5lQO_I0dDLvBwjc-KcTS8A,6Pbrq60mA56WQU7SENbG0g,4.0
26930,YFHrehv9nlluLMmn7eUUqw,r1k3JVOrfF4vJJUWJrF8uQ,4.0
26931,sK0cvMLeHZismNp9-Yp5XQ,YXa0A7aXV9wWNR0qJVVSDg,4.0
26932,gvBqdGVI9InvFXbNnN0lEQ,G75gMavLP3CtShvZZBpb_Q,5.0
26933,ZlDYPORxTpNgImmbwIn3Dw,10c6sIFdsH3g51VooGRwAA,1.0
26934,5jJjY5_R06Og56VfjIc66A,yWUBX9Pe6pzh1PjVj04UmQ,4.0
26935,oIcE3Vzbqi2wRVZ96iSEug,c-l4nDPZcEwapEiV-Xf08w,1.0
26936,hoFdLhly2fQkpx27B4Fgxg,LlSehKBi-vx0TE5x2Q4R_w,5.0
26937,Ibk2kY59Tq5nUrePO1sRXw,LpyndkMvevIQA-JHoReHNw,3.0
26938,5CgjjDAic2-FAvCtiHpytA,U9iNEzBVCsPLrzoJOwa32Q,4.0
26939,Qv2_isXqV5d9yLzAP-7bmg,MSTOwBudS6bQNBz5zP1aeA,2.0
26940,5O_4vVavv2VKvusu5VaCkg,nPJqwNZWIxHd-vfE-E3XQQ,3.0
26941,AitN4d9icxLqAg9atzxSrA,IRyacVL0Oor-dnHcrG6llQ,1.0
26942,uo7c4_0B1UVJLa73sCfZtw,2um9bzTSvD3f2tkdBoA38g,5.0
26943,QGKOTCbS-gpAMWPADGmf0w,Y3vtXQz3zPc5AVyUAsAj5Q,3.0
26944,hCiTCg4vA1bmSK76py29AA,BToSTEiaK94G3h5_XROEcA,3.0
26945,d8j_pJurqeNvgYiwaVThJg,jcasci3gjbsSuTEVzvDQKg,5.0
26946,SD46lBF-0V8UlypnOMwTXg,H49dwF7meLTuP0haqIhHCA,5.0
26947,O9KRb1D2fdSO3qsvolZWWA,Y3vtXQz3zPc5AVyUAsAj5Q,2.0
26948,iU2zdBnpWnzwvkAxlFx4xA,urgjbqhtZD20G5h3XM76wQ,4.0
26949,W6ZYDM5oEs9iGgpTA3kV2w,WlMegJTLkMdo6FO6Vfnq0Q,4.0
26950,kqEyOSsy8-qbAockGYUxyw,y2BAJiVr3K7Y39tuaEWW5Q,5.0
26951,hhvkQEAUxO-lSLeJo2nUSA,wJnhUJCOYkncLPZAwaMffA,4.0
26952,xZT6tGmYpVSveRduSW75Mg,MV9fUwgI2AQa4uZArynRlA,4.0
26953,o6-OLd-aEyktCwH16ep_oQ,gG9z6zr_49LocyCTvSFg0w,1.0
26954,gc4WUy07eaQYPGOly1t-Ww,10tJuB_YkVQWuk4PtoI7iA,5.0
26955,_EBGLn2zi2n4G5Fd9kAsPg,SHFlELFcEcAOJv_fTAKChQ,5.0
26956,rjJIt6Q7FkmXiFm-2oWoqQ,sAXy1yJRLllTm5WrJbJGAA,3.0
26957,d6PQMtvkxxgOaFRWdhDg7Q,EjBz4Lx_dg-_gwQQJMzKtA,3.0
26958,J5UdhQAtJU-Gs9aLSGVs6w,NFm869_w6cvVaWaNpAzjeA,4.0
26959,sywiW-8pbt9DzWrYGRzCYQ,D2ojX9bvE0_-aIj9BhdZZA,5.0
26960,_fZTjXiLSIrIdlFr1cNJoA,wArcCMVnrl_tc9MULW-0CQ,4.0
26961,ABRH3A37M24GrCR3-bX1Pw,AY4qBdRtkShnjiPTdlxw_A,2.0
26962,z4Bvefqd1bV7hwAuM7LJbw,fzrLcoVywMhMc_vjEigaDg,4.0
26963,uVQzsGWRwgkKj3baP0Eo6w,tIiiq23utFKTs1At2bVD6w,2.0
26964,YMgZqBUAddmFErxLtCfK_w,zaLFPpm-t89qSDOaFVgwDQ,3.0
26965,u-NbxbNdh7GZGnwxXUitYg,vMyeUHW3QxbXD4_KxmwduA,1.0
26966,BsfwjOhcmCaClbmlMfS_hA,pCb0jYxksLR562vV7As1bQ,5.0
26967,61HgWAZmYT71XAOWU1zseg,sEeV71wQBgNM8ipdfHszkw,4.0
26968,IZXnSMdOkVdFH-mw6zQBbA,RcB7STNxoSDjtoK1pXgWBg,1.0
26969,qGq2MxqeimRcCXzVHpBp7g,K5sUVFSGFEZosixSXgx5sw,4.0
26970,zP8IV53KHNhKcCSbABJVCQ,GaA2yuytF13P41DpmbLwoQ,5.0
26971,ui6hTA2-p5wvoP0iX8fbEQ,_a8vCw5cxt1vhN-HbgNGuw,4.0
26972,YX14lFP2JgSytsZSxYkFQw,tCSlpwJQ4CZsUEMZeH2SFg,4.0
26973,hQjN1FuYaB4pQACZwfrclw,pldfvm-zM2VU5m9a-j9cMQ,5.0
26974,46-hzT0V1Bk0hFqARsUNDw,Z4y3LZlCjv4xnZ8xOpYf_Q,5.0
26975,pUshW76J0vGRcRrVxOPUQw,oZuoM7yKE6xKGpjLkUiw6w,5.0
26976,BKvozw59GQqVLXb1H0DYlg,2232XZ-3ub4S9cmrHJSDFg,5.0
26977,vKUlUXLVylwdttu7h1_Y5Q,UByM7N0mF-ylIGUuIWHCtA,3.0
26978,S_lT3o-DGAU2cHd2sQsl5g,bcTeQtSdHW5pyLjXz05QEg,5.0
26979,JhFK9D3LYl23Se3x4oPUxA,ny8YcGEViSGKWxo69xfiiA,4.0
26980,pm5OJx9d2w7OGwfB8Nyqqw,HrR_2-HUE6cqnoz1zMN9AQ,5.0
26981,vDLUH_ausyAIgAYZJ1tmDQ,rS39YnrhoXmPqHLzCBjeqw,2.0
26982,KHbnJXr3gx4-JfI5U00YCg,ADgacmZ-qXrSOhMfU6bmTA,5.0
26983,o-IP9-MSTsJpI48JnkNqIA,d8lmIZIqmBC9oPM8y1dc7Q,5.0
26984,0G40sfRx04rxUMWURAJY4A,byX9dKMcLA1CDdf3UeHDFg,5.0
26985,w7HZUOO-sQsQm1HJ9vNtrQ,LjOBNcNNpuewBqSPxYYTJQ,3.0
26986,jXzMRvWID_1L82jPv5r2Uw,GmSomk7UiPR64MFUs0rp2Q,1.0
26987,GyJf71ss616pHZrFZpL42g,hggVnGwA5042-ABxqeJX-A,5.0
26988,u9uEhHf2KhWmyqdUGKFJIA,nzT22B3ad9L0oF2hVYXr8Q,4.0
26989,LP34M0S3xd-JBETxfmU6YQ,1dtWDq2T8an18ufwVZHWGw,1.0
26990,kQY5ncnDULhtobKZYUPKqA,ATMiPNPxN-g1ra7nar5prA,5.0
26991,4hq3UdctlsAgSAWo7287JQ,9dqdzRzjSfbnMvjUGqWBAw,5.0
26992,hg_-jssbYOOEDfyfYTZi_w,rb4d1_OtpVD91J5NDp4Y3w,5.0
26993,TxnCLljqXZlKCOpsCreqxQ,ZlrHrg7jrbO6blqwfa0MkQ,3.0
26994,sylh1nFTmUJvJFmNEw0uzg,urgjbqhtZD20G5h3XM76wQ,5.0
26995,JJsNG59X5cUxBW-n3UpI0g,SzlzAjBwFcdbOwRPjNxaxw,4.0
26996,JXdhEf_hg3-SMjs1Qwbtyg,ijJ6U2_xCJQZZVnkw23m9g,5.0
26997,aCWjyZCNMUMvq98MUlAXqQ,ExtP8z3SVyut_RICc9i_DA,3.0
26998,9cHXK314MC9Y6nwI6-ehIw,CITXSUcKxjFFWJitVhuS0A,4.0
26999,7L3kFnsVoFLHrHl8dVAbBA,wPEomRAqTXANuy0Fygsg8Q,2.0
27000,S3WEyscGeMGW4xTqJHEZ_w,QH2OSulslnQ7Yn8Xs81SPg,4.0
27001,Ea3JzgMWQ0B_O3qljrsEXQ,HPhtgNS6GQe523P8LZHylg,5.0
27002,RBNPf_GF8dWlWPxWvkyJXw,QlIW78umKyE5d0BLpPh1-w,5.0
27003,SXW5au4HWJJSxlITh3AbZg,01fuY2NNscttoTxOYbuZXw,4.0
27004,17qZxRhTcp_JSnEg65COkA,RAh9WCQAuocM7hYM5_6tnw,3.0
27005,t0NjPZnC6_zmGYR-s3tzTg,aE-02jgBVhV56x0kbfvSIA,5.0
27006,5b59DMCxPWn-c2b6q50P7w,iPziapwjmIMF7n8UDNC-dg,3.0
27007,uy4oHzC_4zqEAn95Kv27Ag,KAntBJ1ougj5TtbIu0ITBw,3.0
27008,Ry1O_KXZHGRI8g5zBR3IcQ,n-AQFKbW6MnpamdtA6ECpQ,3.0
27009,_tz1VUpz000Dg75YpwSujw,e9sB72njxz87r5TL6kG-Fw,4.0
27010,n0amJ0p8b9pCfPcEACYwLg,wDfz8ap9xWzj46mtNDcT9A,4.0
27011,VNTCICfCE-bMGOHolJmlNQ,QvxBnMcBPP1z_NAIYCqqdA,2.0
27012,NN3dYvcPvsqsS3mNbgtOJg,TJwMIZiGB2FA5bJvn444EA,1.0
27013,sAoFGMNa_suxMUFMCiHUDg,apMG3W6-qpHIuo4ApZy3IA,5.0
27014,xDl9ZF3SckkZde_48W6WeA,mC39IrCp36QIVFRZIw9PTQ,2.0
27015,LD4XUZNNjwmHh6CbohFxZw,YzTafk0tQ-nAu1oICuuNFw,4.0
27016,7xShlJ0gL4ZgTfVoR8KfSQ,WPkRg0eaJZFbyXm0uNb1ZA,5.0
27017,EvHtJ5aK7AvUfcCyfgrZhQ,I8DIq321Tkm-wi9z5gTv9A,2.0
27018,XuJxZu_tRiPCDZFaQF-Rdw,zpGCFAt_MydbQN4EsXee6w,4.0
27019,PxNfh4V1KzDCev523_pBCA,ALwAlxItASeEs2vYAeLXHA,4.0
27020,RV_Bq3cjBp1y8a2ZIcL3fA,dy9VGj4N-sJD1bGse9y9Zw,5.0
27021,2KkXbqmSmAq_sLv-pCQWfA,USleI8g1UVN9-9jm-b4uIg,5.0
27022,B-FORokZs6qyDMqDkx7_pA,58Zb67Gl0X1IGNCAYKbrIA,5.0
27023,AQb_GijEitskJ3zlUPhMlg,4g_DBOk8h0A5DrdGlcv02A,4.0
27024,RDWwLLsmowVZ9iiZyw29wQ,9dqdzRzjSfbnMvjUGqWBAw,5.0
27025,LCYIZ2KL4oYN-j3X1SFa5A,ZdqiRrUik1GWAcMWb2iBdw,4.0
27026,uYPqYuY_sxf3J6UrgPEzPQ,VvXI3pyUFl1MAimZsX5RrA,3.0
27027,7bm-w9MDAlLyYcLHgvlieQ,ADgacmZ-qXrSOhMfU6bmTA,3.0
27028,hVidDZUvOiy3xl0v3WKJlg,yufkwo_ZszA1QHJwcuyOWQ,5.0
27029,HzEtbh5KYzfeW_MTVnGCEA,4vDffQ7eSQ7n39cyroOSKQ,3.0
27030,NR0JikEVLMQn-3m1HrA8KA,bjzFOyHG4Ux1CPCIk-b_5A,5.0
27031,0nLeGt5GbcG6WuV9bZwpTA,D2ojX9bvE0_-aIj9BhdZZA,4.0
27032,dGUOe2TBchiGvU1BNkmTog,UTU4wNXX8iqz0R4NgOlnDg,1.0
27033,wbuevEDM5cMkAIloeEHomQ,ALwAlxItASeEs2vYAeLXHA,5.0
27034,ttZSRwCZiFMXwUO2Vr9pBg,VH3WA7a-OVzFj2K_SP4BIw,5.0
27035,luN8XUwjfAFaQF0mCuVWJA,1_jvFRQjcRVfd9LdOLvI8A,3.0
27036,-au58wpCb4oX-_N-tKjonA,HrR_2-HUE6cqnoz1zMN9AQ,3.0
27037,zvFeFboNMXqes2x5yqxpYw,hggVnGwA5042-ABxqeJX-A,3.0
27038,M37OO9vNtIgkwFjrVFzp0g,1MvR4NJQbHy0i7ME1IoYpw,5.0
27039,gIUcEiB6tJMyaK1DZFfAjA,TZmMsbw5TbRqv8rmKj_aGg,5.0
27040,LrGO7l4cl-49zdkA2096Sg,FTKxYJj7d5u3GiEHG5cQSQ,1.0
27041,euuRU45agVo_BYqaDmdWDQ,ydh6a3M6EEAQdZFyLHFcrQ,1.0
27042,bwokXacSmzmSfXN_4qaZYA,VL2C7v0Kq8ZlMQd_Wh3X3Q,1.0
27043,uJIXOktLwIWBkLgKTq18rA,RAh9WCQAuocM7hYM5_6tnw,5.0
27044,FHiFWbXmqQ1e78GM8178Ew,MkjEpBea6sArBdK8za8MIQ,2.0
27045,ZZ75ApIN-TC_iPTdmXaefA,05bBnawpe-Ahy53bt4R5gg,5.0
27046,48PXTiNRMlIlELvGII3R6g,6hZgMg9rnDCC0RBVRlkZwQ,5.0
27047,oTQ3X4YniNUOpunELvSKNw,HtObLsspK0xIXfNPb7eUmA,3.0
27048,9OR0X4T6JjvzLTW6-XZq8g,yY2fvUV7g5yAHIKcUfJqIA,3.0
27049,9hh1M-3aDJZVTwwYYy9AnA,R1jJQi2yR44D_2ileqr8kA,4.0
27050,7e1J7OMCu3j7w1OXVhI5Gw,c-l4nDPZcEwapEiV-Xf08w,4.0
27051,nZm9tVnVAYy-_F77ti5XQw,6lovZEiwWcRYRhyKd94DRg,1.0
27052,YscjZezxLirEjK_bK82uAw,yIxP32hWfZm5gyYUUh2WBA,5.0
27053,x4Z01d3Qze86FY2YKvdeDg,jXHmmircEbhQmZjWDR1xIA,4.0
27054,VpHIz0qXBpjW7sYGB_IufQ,MtvN8vMiKcLkkz_tCvBx3g,1.0
27055,-sodZQdL9yFviVl-l5ep5A,GrJ74hxJsXXwcqS7zcfFhw,5.0
27056,0vxYuuiQBvZhApojPINzsQ,mC39IrCp36QIVFRZIw9PTQ,3.0
27057,NsG_5DisVGus8J0FU7gYRQ,22MYhTXwSXaS4rW2VOrR-w,5.0
27058,I9_UBiN9aUEROFu87ZjEnw,eZDXz_RylvdD0tHEA8I0NA,2.0
27059,QtDOC_1_zL3r4n1yMH0N8A,kPfhSK0kcUmOTmC5DEjaDw,4.0
27060,sOn8qnYtItf3UShQVxf8IA,ofXqwIbHprYF6TP47XudOw,1.0
27061,zDPakjcGdDtaEalgmJyWuw,6hZgMg9rnDCC0RBVRlkZwQ,5.0
27062,pC9FwVfNInWkrABSslPmaw,RVQE2Z2uky4c0-njFQO66g,3.0
27063,nvzO7JiOtvLifFDyhq97FA,GWwa6DzhA-Z2_BDZbunYPw,5.0
27064,DXh8yxwZCg5Ckj5kmDvKXw,bm_PGQMGMjylitqkNIEzTw,5.0
27065,LrW1IlMqL8G529jaqM6M-Q,Ava9H-t4scVmP7u_onh7pg,5.0
27066,nkJtw11aI0O8tzaimk3j5Q,w_bgAqgWj41aD3vph3wm8w,5.0
27067,j1dMq57JoXIYH3-eIjKfRA,hupeXWY97YCwZQYC79F6hQ,1.0
27068,xDl9ZF3SckkZde_48W6WeA,bfVpHvjir2G2Z9wVeddw4w,4.0
27069,8b8-f-sPoKFJdrVxNmb3JA,DjNdyATYYyHexZuUy54g2A,4.0
27070,ElItX6762HJ-Fo_XVLwkKQ,PVk7KKTlWRygSF6dExWYCg,5.0
27071,FyikYazQbNoOumDooOQyyA,ALwAlxItASeEs2vYAeLXHA,4.0
27072,qD5DaWZ4LNXMCF1iWt1S1Q,UFVy-8WC7pDzvBUzOvdwzA,4.0
27073,Uk1S7lYK-QDkxJ0Xy2dKzA,uGzxwS3Q6QuyFw2ZnDvw0w,5.0
27074,uVL0iUfYxRRWYx0TTPLz0w,n-AQFKbW6MnpamdtA6ECpQ,4.0
27075,Hqwx3fAjlSQXBP43BrQv8w,yesClkCZlpLGTYZROkx4SA,3.0
27076,Jfy2usYXLrH8LAPyWgMXyA,pCb0jYxksLR562vV7As1bQ,5.0
27077,wfsZGZEKpSi0hCQI1nBXCw,uOWWk2duBzNao8fiQFWkJQ,3.0
27078,2-nbeLtW4e6xrKysud1aOQ,3rlp1xCKSxF1-wGTyMxCZw,5.0
27079,S51A9ZqI1sQW9fWFTWIO5Q,YAJzBGvqT3dT_qAg6u8E1A,3.0
27080,09KPCp9W_NalQga28aPd2Q,QvxBnMcBPP1z_NAIYCqqdA,4.0
27081,XE36pmSiByd4YtSiPkn9_A,fqMAnoS2sTokz6lqBSmoCw,4.0
27082,_AFuamVvrVKapSOGNiGwPg,USleI8g1UVN9-9jm-b4uIg,5.0
27083,Hqwx3fAjlSQXBP43BrQv8w,5V9i2FuhQ3o8ynYwbubmQg,5.0
27084,SDW1CI0lKomYCatL0JXO1w,hggVnGwA5042-ABxqeJX-A,5.0
27085,VRhgY4aS49bgimPRNI1D-A,LUZ94dZpgCmBGyNH52S7lg,5.0
27086,LAwyrUSg6BrQUK3Pr-NK5Q,5Ua5a941Wf5pTmUNz_MSsQ,3.0
27087,WlL5xRcG2paD6XGuACXmhA,nqHZia9GEkcPobU87hBwzg,3.0
27088,SCqaYcRbmXKm6vgyMeIYfg,eZDXz_RylvdD0tHEA8I0NA,4.0
27089,RBNPf_GF8dWlWPxWvkyJXw,Ug4bfhSadfb1Lm6fqym5ZA,4.0
27090,MaIIEyaAIZU0bmKbUBBZ0g,NwWYSYGHFyHQMmsXu0SiYA,3.0
27091,uJ9Q2GnCz-6KrSQWth9W-g,ufc8tJd6X5mkaUk5L-78zQ,4.0
27092,4m9NXICYBC5i9t4aTt-I6w,nHJkBQ1o-hWDK9k_9ylf_A,3.0
27093,xIWnTwR7yA9MzlDBFX5bgA,GphWJgfK5nrLuBdOljrqKw,4.0
27094,Q1kmLVoK2cXl0gMxgoPXzQ,nPJqwNZWIxHd-vfE-E3XQQ,4.0
27095,HjUHZ3YiIGaXOEbTgEvnLw,xOd7QPtJvFlUPj2dcvMIGw,5.0
27096,zdS_htOVIskdIyCO9U-20w,Mbat8t9X0zPrpxd1mEGRcw,5.0
27097,XQ0k0Kuq3IEDi6FrxxkSHg,7fD4xn76oSgksqfkOpG9qw,1.0
27098,AqQAFPGKN7g9_8ty6VfupQ,6hZgMg9rnDCC0RBVRlkZwQ,5.0
27099,RjAA7k8zvnqNq7vMAV9iDg,vMyt2_uQOSbtYS0i14pr7Q,3.0
27100,uIu2oifqdP1VJe7bYLJ6ug,01fuY2NNscttoTxOYbuZXw,5.0
27101,kGhgiNW1OVTRTz390q9GvA,ppT0Rbx0-_W0W8DqY2fPiA,2.0
27102,EPDSZUPujQGhluDYdf55hw,I6Xa5eF9Jv9VM6ms_dkY8A,4.0
27103,zj7aXAsResMORfpbFP9QHA,sH3UsolKjik01u0HlQ9_0Q,4.0
27104,TUbKJX0pcY3jfoftU6MTSQ,E0vZWNBWe-LwdECQFIjnug,1.0
27105,pOAOkXP-_TEOj6v0Z0BBew,LjOBNcNNpuewBqSPxYYTJQ,4.0
27106,9rNXLX8fsubTsxsFiCCTFw,RVQE2Z2uky4c0-njFQO66g,5.0
